date,regime,previous_template,chosen_template,value_template_0,value_template_1,value_template_2,value_template_3,value_template_4,visits_template_0,visits_template_1,visits_template_2,visits_template_3,visits_template_4
2011-01-20,1,0,4,-0.0015250348368945634,-0.0010461006837829301,-0.0038458981510753887,-0.0036535543668373945,0.0064322819854953,20,20,20,20,20
2011-01-21,1,4,0,0.010173800177878336,0.0002775967769233183,-0.0039724919455745925,0.0028430057725430773,-0.000944722242314959,20,20,20,20,20
2011-01-24,1,0,1,-0.00012177332420524544,0.00952045453742627,0.0066742654744052525,-0.0037231797175768613,-0.0012121736709378782,20,20,20,20,20
2011-01-25,1,1,1,0.007431960210166321,0.009478403399549279,0.0013757178742379295,0.0023533212541243867,0.0013963187553244828,20,20,20,20,20
2011-01-26,1,1,2,-0.007268812106202187,-0.004875297677887941,0.0012689302065913327,0.00048570949487227854,0.00017038462436897426,20,20,20,20,20
2011-01-27,1,2,3,-0.0003595283737690972,0.005562362299160496,0.006024015615723501,0.012894860641453038,0.0007539043943549674,20,20,20,20,20
2011-01-28,2,3,2,0.0003454413355244624,-0.020513149940926803,0.004126436151184992,-0.0077425488433474675,-0.006368869243292096,20,19,21,20,20
2011-01-31,1,2,2,-0.0010151500028609934,-0.0035694863477344282,0.002121467808918015,0.002973387723315365,0.0013624758472646483,20,20,20,20,20
2011-02-01,1,2,3,0.007116352794700832,-0.007980563064317584,-0.014283025582782216,0.009504455315449245,0.0008711605836088446,20,20,19,21,20
2011-02-02,1,3,2,4.0574048704805544e-05,0.005300726324105257,0.008807976893414981,0.004686836464124248,0.00010787788438467607,20,20,20,20,20
2011-02-03,1,2,3,-0.007311433566695042,-0.000648892853042992,-0.011181620186989673,0.003170658942746831,0.002208805486582461,20,20,20,20,20
2011-02-04,1,3,1,-0.0018545513003086322,0.004852365286618734,0.0010991557516763092,0.0005775583294415503,-0.0043715585626743995,20,20,20,20,20
2011-02-07,1,1,2,-0.010421002639699644,0.00029932226461319066,0.007671263548257652,0.0015388821862329385,0.0017635072802762316,19,20,21,20,20
2011-02-08,1,2,0,0.003489192270061501,-0.001065506528446287,0.0017180268677018465,0.0005873894863423868,-0.002553352759664596,20,20,20,20,20
2011-02-09,1,0,4,-0.002394825680863753,-0.007883477485772384,0.0013001065833769354,-0.015004430193249088,0.002112370165213942,20,20,20,20,20
2011-02-10,1,4,3,0.004391534835073525,0.0006014438486962893,0.003549406618638072,0.009571564919214449,8.300886525769487e-05,20,20,20,20,20
2011-02-11,1,3,3,-0.006149438685962247,-0.0014346726932504157,0.007448183992736905,0.007203624531006249,0.0021762695717568877,20,20,20,20,20
2011-02-14,1,3,2,-0.0035807042433053772,-0.0032589265659072253,0.005209454340553786,-0.00020410828589677069,-0.0040742587576888915,20,20,20,20,20
2011-02-15,1,2,3,-0.010574486027252687,0.001137596624042714,-0.0015910883476309534,0.0023579853633501112,-0.0019501716741150833,20,20,20,20,20
2011-02-16,1,3,3,-2.6241463368459774e-05,-0.0030509939561554336,-1.5739816168910613e-05,0.004794587061813846,-0.0009715440961821232,20,20,20,20,20
2011-02-17,1,3,0,0.002696323892901064,0.0013528838732014357,0.0005050555616763646,-0.00018694515192986265,0.0010485759590084362,20,20,20,20,20
2011-02-18,1,0,3,-0.003976464716465863,0.004073863634781993,0.003232530672817218,0.004833783016076324,-0.0019687568294574514,20,20,20,20,20
2011-02-22,2,3,4,-0.001285430373477813,-0.005993500575686727,0.0051044096028363415,0.005860759032924099,0.007540567679807764,20,20,20,20,20
2011-02-23,2,4,2,0.001797260485235016,-0.01003285005904939,0.009858823556755634,-4.847560659097961e-05,-0.005470316584647297,20,19,21,20,20
2011-02-24,2,2,1,-0.005714629956936786,0.01244471017736167,0.006510390269051221,0.0010298976695771278,0.004553156357395962,19,21,20,20,20
2011-02-25,2,1,1,-0.016602308557169123,0.013946433442116117,-0.003666583413373502,0.004488966989493621,-0.004497031547031764,19,21,20,20,20
2011-02-28,1,1,3,0.007188926448192941,0.003727942546657253,-0.001903761798431379,0.008550550276119857,0.005439626444013139,20,20,20,20,20
